"months" "chw" "score" "rank"
"354" 3 "70c6ba6f55ed21716fe725c21469e6ed" 32.9235294322077 90
"355" 3 "89fda0284e008d2e0c980fb13f999899" 32.812470257946 91
"356" 3 "89fda0284e008d2e0c980fb13f987fd5" 32.0686929904058 92
"357" 3 "89fda0284e008d2e0c980fb13f99d8c6" 31.8067277843786 93
"358" 3 "89fda0284e008d2e0c980fb13f9ab9a8" 31.752101853313 94
"359" 3 "89fda0284e008d2e0c980fb13f97fc0a" 31.5429909160112 95
"360" 3 "89fda0284e008d2e0c980fb13f97722c" 30.2940317708589 96
"361" 3 "89fda0284e008d2e0c980fb13f982710" 29.716260665185 97
"362" 3 "89fda0284e008d2e0c980fb13f9a94f7" 29.5571476752628 98
"363" 3 "89fda0284e008d2e0c980fb13f980116" 29.4591923424489 99
"364" 3 "89fda0284e008d2e0c980fb13f98317d" 28.8847855467897 100
"365" 3 "89fda0284e008d2e0c980fb13f987d0e" 28.7257074197732 101
"366" 3 "89fda0284e008d2e0c980fb13f976b14" 28.713399628798 102
"367" 3 "89fda0284e008d2e0c980fb13f95477d" 28.0913562531911 103
"368" 3 "89fda0284e008d2e0c980fb13f95dbc7" 27.5291898347537 104
"369" 3 "89fda0284e008d2e0c980fb13f9849f8" 27.4242753438146 105
"370" 3 "89fda0284e008d2e0c980fb13f951435" 26.7757967898118 106
"371" 3 "89fda0284e008d2e0c980fb13f992e2c" 25.48274334719 107
"372" 3 "89fda0284e008d2e0c980fb13f9a68f3" 25.1496085373239 108
"373" 3 "89fda0284e008d2e0c980fb13f968eb0" 24.6867892915666 109
"374" 3 "89fda0284e008d2e0c980fb13f966e31" 24.6726687206781 110
"375" 3 "89fda0284e008d2e0c980fb13f9623b3" 24.5932150979775 111
"376" 3 "89fda0284e008d2e0c980fb13f9b323a" 24.5585516810158 112
"377" 3 "89fda0284e008d2e0c980fb13f98f9d5" 23.4745687138442 113
"378" 3 "89fda0284e008d2e0c980fb13f9ac931" 23.3727272759307 114
"379" 3 "89fda0284e008d2e0c980fb13f9692b3" 22.0631694152796 115
"380" 3 "89fda0284e008d2e0c980fb13f972945" 21.9888738178284 116
"381" 3 "70c6ba6f55ed21716fe725c214694428" 21.9843864158093 117
"382" 3 "89fda0284e008d2e0c980fb13f95ad0e" 21.7558666745934 118
"383" 3 "89fda0284e008d2e0c980fb13f9a88cd" 21.5425231155127 119
"384" 3 "89fda0284e008d2e0c980fb13f9ad330" 21.464913458639 120
"385" 3 "89fda0284e008d2e0c980fb13f99a47e" 21.4623701629055 121
"386" 3 "89fda0284e008d2e0c980fb13f992875" 21.4591653839567 122
"387" 3 "89fda0284e008d2e0c980fb13f985a55" 19.1134336703 123
"388" 3 "89fda0284e008d2e0c980fb13f992222" 19.1134336703 124
"389" 3 "89fda0284e008d2e0c980fb13f98c6e0" 19.1084136256336 125
"390" 3 "89fda0284e008d2e0c980fb13f9b1273" 18.5081732605668 126
"391" 3 "89fda0284e008d2e0c980fb13f983809" 18.3870285663998 127
"392" 3 "89fda0284e008d2e0c980fb13f98e475" 18.0095623608014 128
"393" 3 "89fda0284e008d2e0c980fb13f980ee3" 17.6263093300446 129
"394" 3 "89fda0284e008d2e0c980fb13f98abea" 17.4234448710185 130
"395" 3 "89fda0284e008d2e0c980fb13f95623e" 17.3275674002169 131
"396" 3 "89fda0284e008d2e0c980fb13f97a0ca" 17.2298552175748 132
"397" 3 "89fda0284e008d2e0c980fb13f98d9d7" 17.1543510848612 133
"398" 3 "89fda0284e008d2e0c980fb13f99f651" 16.8394256567317 134
"399" 3 "89fda0284e008d2e0c980fb13f97b53a" 16.6879542136704 135
"400" 3 "89fda0284e008d2e0c980fb13f976515" 16.4759432329457 136
"401" 3 "89fda0284e008d2e0c980fb13f978216" 16.3561358162067 137
"402" 3 "89fda0284e008d2e0c980fb13f97256b" 15.2519972954855 138
"403" 3 "89fda0284e008d2e0c980fb13f996b98" 14.198076247437 139
"404" 3 "89fda0284e008d2e0c980fb13f9a9d0f" 14.137111733355 140
"405" 3 "89fda0284e008d2e0c980fb13f960ab3" 13.94306675736 141
"406" 3 "89fda0284e008d2e0c980fb13f99f8e5" 13.721531809124 142
"407" 3 "89fda0284e008d2e0c980fb13f981bae" 13.0140062554836 143
"408" 3 "89fda0284e008d2e0c980fb13f98872f" 11.8383010030612 144
"409" 4 "89fda0284e008d2e0c980fb13f957a1e" 207.6691331802 1
"410" 4 "89fda0284e008d2e0c980fb13f979609" 183.047945500105 2
"411" 4 "89fda0284e008d2e0c980fb13f98872f" 182.131329403594 3
"412" 4 "89fda0284e008d2e0c980fb13f99e74b" 181.736219704913 4
"413" 4 "89fda0284e008d2e0c980fb13f97850c" 161.090956183607 5
"414" 4 "89fda0284e008d2e0c980fb13f9b323a" 125.366824801501 6
"415" 4 "89fda0284e008d2e0c980fb13f9b1c77" 125.173132014023 7
"416" 4 "89fda0284e008d2e0c980fb13f966efc" 124.838536957717 8
"417" 4 "89fda0284e008d2e0c980fb13f96372c" 114.71731231043 9
"418" 4 "89fda0284e008d2e0c980fb13f95f7a6" 110.435893246669 10
"419" 4 "89fda0284e008d2e0c980fb13f966281" 107.94925330635 11
"420" 4 "89fda0284e008d2e0c980fb13f9aee39" 107.311466744891 12
"421" 4 "89fda0284e008d2e0c980fb13f99a86d" 103.010166504071 13
"422" 4 "89fda0284e008d2e0c980fb13f9a7b0c" 100.328761620178 14
"423" 4 "89fda0284e008d2e0c980fb13f955485" 98.8279069603785 15
"424" 4 "89fda0284e008d2e0c980fb13f95623e" 97.8358430902212 16
"425" 4 "89fda0284e008d2e0c980fb13f98b956" 95.3101688792657 17
"426" 4 "89fda0284e008d2e0c980fb13f964b7e" 94.0318013080903 18
"427" 4 "89fda0284e008d2e0c980fb13f96807a" 93.2662347717677 19
"428" 4 "89fda0284e008d2e0c980fb13f98af77" 92.5656077609952 20
"429" 4 "89fda0284e008d2e0c980fb13f969126" 92.0227194670438 21
"430" 4 "89fda0284e008d2e0c980fb13f960ab3" 91.3163960881608 22
"431" 4 "89fda0284e008d2e0c980fb13f94fae5" 91.1872689474996 23
"432" 4 "89fda0284e008d2e0c980fb13f98a6d5" 85.044812327526 24
"433" 4 "89fda0284e008d2e0c980fb13f966e31" 83.4669459290173 25
"434" 4 "89fda0284e008d2e0c980fb13f9a88cd" 83.1666323401805 26
"435" 4 "89fda0284e008d2e0c980fb13f970c18" 82.7539073068052 27
"436" 4 "89fda0284e008d2e0c980fb13f9ab153" 82.1913429268321 28
"437" 4 "89fda0284e008d2e0c980fb13f97eeaa" 80.264349435796 29
"438" 4 "89fda0284e008d2e0c980fb13f995be3" 79.9368231923847 30
"439" 4 "89fda0284e008d2e0c980fb13f958239" 78.6179426499707 31
"440" 4 "89fda0284e008d2e0c980fb13f98d506" 78.4536587032364 32
"441" 4 "89fda0284e008d2e0c980fb13f956dab" 78.0278757994379 33
"442" 4 "89fda0284e008d2e0c980fb13f9628e2" 77.8395371826748 34
"443" 4 "89fda0284e008d2e0c980fb13f9aa5ec" 77.6349028670198 35
"444" 4 "89fda0284e008d2e0c980fb13f9b1ab6" 76.9228513666185 36
"445" 4 "89fda0284e008d2e0c980fb13f99f8e5" 76.1143224241192 37
"446" 4 "89fda0284e008d2e0c980fb13f97031c" 74.7600131616305 38
"447" 4 "89fda0284e008d2e0c980fb13f950688" 71.9148096743839 39
"448" 4 "89fda0284e008d2e0c980fb13f985425" 71.0393676022155 40
"449" 4 "70c6ba6f55ed21716fe725c214694428" 68.0805262109592 41
"450" 4 "89fda0284e008d2e0c980fb13f983d38" 67.6590067069299 42
"451" 4 "89fda0284e008d2e0c980fb13f99886e" 66.6492757460748 43
"452" 4 "89fda0284e008d2e0c980fb13f95f2b4" 66.2423773718174 44
"453" 4 "89fda0284e008d2e0c980fb13f999c89" 64.8922675497353 45
"454" 4 "89fda0284e008d2e0c980fb13f961f23" 63.8366103447956 46
"455" 4 "89fda0284e008d2e0c980fb13f9692b3" 61.5837412717313 47
"456" 4 "89fda0284e008d2e0c980fb13f996b98" 59.1946847911221 48
"457" 4 "89fda0284e008d2e0c980fb13f99a3ad" 56.6717139460262 49
"458" 4 "89fda0284e008d2e0c980fb13f9b3f75" 56.1479696349995 50
"459" 4 "89fda0284e008d2e0c980fb13f94d6ef" 53.871865912581 51
"460" 4 "89fda0284e008d2e0c980fb13f95fe45" 53.8392248626813 52
"461" 4 "89fda0284e008d2e0c980fb13f97e56a" 53.4795112139234 53
"462" 4 "89fda0284e008d2e0c980fb13f98abea" 53.1853114365388 54
"463" 4 "89fda0284e008d2e0c980fb13f9866e8" 52.7323001384971 55
"464" 4 "89fda0284e008d2e0c980fb13f99a592" 52.6273346537197 56
"465" 4 "70c6ba6f55ed21716fe725c21469d627" 52.5358950503418 57
"466" 4 "89fda0284e008d2e0c980fb13f978216" 52.5312205280999 58
"467" 4 "89fda0284e008d2e0c980fb13f9ac931" 52.0558483319446 59
"468" 4 "89fda0284e008d2e0c980fb13f951435" 51.0171408952383 60
"469" 4 "89fda0284e008d2e0c980fb13f98736b" 49.4581478233366 61
"470" 4 "89fda0284e008d2e0c980fb13f97a0ca" 49.4035050809408 62
"471" 4 "89fda0284e008d2e0c980fb13f960194" 49.2855468525497 63
"472" 4 "89fda0284e008d2e0c980fb13f96442a" 49.0410200057788 64
"473" 4 "89fda0284e008d2e0c980fb13f95bb9f" 48.688341911349 65
"474" 4 "89fda0284e008d2e0c980fb13f968eb0" 48.3716617517412 66
"475" 4 "89fda0284e008d2e0c980fb13f9992a6" 48.0012666816357 67
"476" 4 "89fda0284e008d2e0c980fb13f978e69" 47.9070909919324 68
"477" 4 "89fda0284e008d2e0c980fb13f9b1273" 46.6719027518939 69
"478" 4 "89fda0284e008d2e0c980fb13f982710" 45.6845543223656 70
"479" 4 "fcd13ae716841026ee760704bb0d7fee" 45.0348251162356 71
"480" 4 "89fda0284e008d2e0c980fb13f9b46eb" 44.563909841471 72
"481" 4 "89fda0284e008d2e0c980fb13f96ef9f" 44.1919154404013 73
"482" 4 "70c6ba6f55ed21716fe725c2146982df" 43.3163995341241 74
"483" 4 "89fda0284e008d2e0c980fb13f979bb8" 43.2147833233276 75
"484" 4 "89fda0284e008d2e0c980fb13f97fc0a" 42.9561853109457 76
"485" 4 "89fda0284e008d2e0c980fb13f976d3e" 42.3537888981198 77
"486" 4 "89fda0284e008d2e0c980fb13f96a8a3" 41.509012692679 78
"487" 4 "89fda0284e008d2e0c980fb13f981bae" 41.4919684450774 79
"488" 4 "89fda0284e008d2e0c980fb13f967b9f" 41.4221229181331 80
"489" 4 "89fda0284e008d2e0c980fb13f97bafa" 40.9497415693884 81
"490" 4 "89fda0284e008d2e0c980fb13f97dff4" 40.9063442107956 82
"491" 4 "89fda0284e008d2e0c980fb13f973bdc" 40.467763176874 83
"492" 4 "89fda0284e008d2e0c980fb13f95477d" 40.1511571024221 84
"493" 4 "89fda0284e008d2e0c980fb13f95300e" 40.1119909021267 85
"494" 4 "89fda0284e008d2e0c980fb13f9917a0" 39.9384500767301 86
"495" 4 "89fda0284e008d2e0c980fb13f96c45a" 38.9489798566515 87
"496" 4 "89fda0284e008d2e0c980fb13f9b5439" 38.7516617633489 88
"497" 4 "fcd13ae716841026ee760704bb0d7ba4" 38.1148216221155 89
"498" 4 "89fda0284e008d2e0c980fb13f9ae796" 37.8218909461849 90
"499" 4 "89fda0284e008d2e0c980fb13f9b2365" 37.3652366826795 91
"500" 4 "89fda0284e008d2e0c980fb13f980116" 36.6059963405934 92
"501" 4 "89fda0284e008d2e0c980fb13f95205a" 36.561016791489 93
"502" 4 "89fda0284e008d2e0c980fb13f9528e1" 36.0223369393323 94
"503" 4 "89fda0284e008d2e0c980fb13f9899b3" 35.9390426857135 95
"504" 4 "89fda0284e008d2e0c980fb13f976b14" 35.3274486721804 96
"505" 4 "fcd13ae716841026ee760704bb0d99ee" 34.016301911242 97
"506" 4 "89fda0284e008d2e0c980fb13f97d834" 33.7502067556599 98
"507" 4 "89fda0284e008d2e0c980fb13f993d70" 32.9543086333192 99
"508" 4 "89fda0284e008d2e0c980fb13f964e6a" 32.9067857863998 100
"509" 4 "89fda0284e008d2e0c980fb13f99d8c6" 32.8105154534302 101
"510" 4 "89fda0284e008d2e0c980fb13f978578" 32.0973260214627 102
"511" 4 "89fda0284e008d2e0c980fb13f97256b" 31.8891845645892 103
"512" 4 "89fda0284e008d2e0c980fb13f94e5b7" 31.661815376985 104
"513" 4 "89fda0284e008d2e0c980fb13f99fa39" 31.4932880746987 105
"514" 4 "89fda0284e008d2e0c980fb13f9ad888" 31.3608786654974 106
"515" 4 "70c6ba6f55ed21716fe725c21469e6ed" 30.9382655364474 107
"516" 4 "89fda0284e008d2e0c980fb13f95e9b4" 30.318171623846 108
"517" 4 "70c6ba6f55ed21716fe725c21469fe3b" 30.2857836175433 109
"518" 4 "89fda0284e008d2e0c980fb13f9735c8" 30.1786713588061 110
"519" 4 "89fda0284e008d2e0c980fb13f99fba3" 27.5886311558003 111
"520" 4 "89fda0284e008d2e0c980fb13f9a68f3" 27.2443056940475 112
"521" 4 "89fda0284e008d2e0c980fb13f99c940" 27.0423332641899 113
"522" 4 "89fda0284e008d2e0c980fb13f992e2c" 27.0356818559684 114
"523" 4 "89fda0284e008d2e0c980fb13f98ed57" 27.0203592643759 115
"524" 4 "89fda0284e008d2e0c980fb13f9623b3" 26.828961988673 116
"525" 4 "89fda0284e008d2e0c980fb13f999899" 26.7810816851376 117
"526" 4 "89fda0284e008d2e0c980fb13f9849f8" 26.7381538741377 118
"527" 4 "89fda0284e008d2e0c980fb13f992222" 26.3449486364173 119
"528" 4 "70c6ba6f55ed21716fe725c214694627" 24.8348115369977 120
"529" 4 "89fda0284e008d2e0c980fb13f98317d" 24.8239842283726 121
"530" 4 "89fda0284e008d2e0c980fb13f9a9d0f" 24.4066208774228 122
"531" 4 "89fda0284e008d2e0c980fb13f95dbc7" 24.3022640326146 123
"532" 4 "89fda0284e008d2e0c980fb13f96bd60" 22.640019809193 124
"533" 4 "89fda0284e008d2e0c980fb13f990df9" 22.2937009637404 125
"534" 4 "89fda0284e008d2e0c980fb13f97ae9f" 22.2791325301476 126
"535" 4 "89fda0284e008d2e0c980fb13f9900d3" 21.7299548798352 127
"536" 4 "89fda0284e008d2e0c980fb13f99b52b" 21.2513511753331 128
"537" 4 "89fda0284e008d2e0c980fb13f9a6042" 20.6177499748782 129
"538" 4 "89fda0284e008d2e0c980fb13f94f3f9" 20.1964015210192 130
"539" 4 "89fda0284e008d2e0c980fb13f98c6e0" 20.0868380521168 131
"540" 4 "89fda0284e008d2e0c980fb13f987d0e" 19.9359522370451 132
"541" 4 "89fda0284e008d2e0c980fb13f96cf64" 19.5673607811113 133
"542" 4 "89fda0284e008d2e0c980fb13f987fd5" 18.9634589775759 134
"543" 4 "89fda0284e008d2e0c980fb13f9509fd" 18.73689447191 135
"544" 4 "89fda0284e008d2e0c980fb13f994cf8" 17.4454985938811 136
"545" 4 "89fda0284e008d2e0c980fb13f950883" 17.4289210476205 137
"546" 4 "89fda0284e008d2e0c980fb13f998a68" 17.1486680216323 138
"547" 4 "fcd13ae716841026ee760704bb0d89b2" 17.0353404798596 139
"548" 4 "89fda0284e008d2e0c980fb13f95b755" 17.0322650854512 140
"549" 4 "89fda0284e008d2e0c980fb13f9b0cfa" 16.7745711432128 141
"550" 4 "89fda0284e008d2e0c980fb13f955cb1" 16.1597490518998 142
"551" 4 "89fda0284e008d2e0c980fb13f97540b" 15.9091906946333 143
"552" 4 "89fda0284e008d2e0c980fb13f985a55" 15.5970538359656 144
"553" 4 "89fda0284e008d2e0c980fb13f95a0fb" 15.4233303891387 145
"554" 4 "89fda0284e008d2e0c980fb13f9a94f7" 15.2588886301367 146
"555" 4 "fcd13ae716841026ee760704bb0d89a7" 15.0476016831205 147
"556" 4 "89fda0284e008d2e0c980fb13f96554b" 14.986280826953 148
"557" 4 "89fda0284e008d2e0c980fb13f9a5551" 14.5207779612565 149
"558" 4 "89fda0284e008d2e0c980fb13f980ee3" 14.3607220142131 150
"559" 4 "89fda0284e008d2e0c980fb13f99f90d" 14.2008917002943 151
"560" 4 "89fda0284e008d2e0c980fb13f99a47e" 13.5670978222202 152
"561" 4 "89fda0284e008d2e0c980fb13f94f406" 13.1683850850002 153
"562" 4 "89fda0284e008d2e0c980fb13f96e561" 12.3513372437649 154
"563" 4 "89fda0284e008d2e0c980fb13f950d25" 12.3119966128541 155
"564" 4 "70c6ba6f55ed21716fe725c21469a1e0" 11.976250046982 156
"565" 4 "89fda0284e008d2e0c980fb13f952278" 11.7321051621079 157
"566" 5 "89fda0284e008d2e0c980fb13f9a4d8a" 190.274082586973 1
"567" 5 "89fda0284e008d2e0c980fb13f98872f" 167.833386934162 2
"568" 5 "89fda0284e008d2e0c980fb13f9b5305" 134.063894672939 3
"569" 5 "89fda0284e008d2e0c980fb13f9b46eb" 122.14836382829 4
"570" 5 "89fda0284e008d2e0c980fb13f9628e2" 116.091815188759 5
"571" 5 "89fda0284e008d2e0c980fb13f957a1e" 110.896253866325 6
"572" 5 "89fda0284e008d2e0c980fb13f97850c" 108.769584694886 7
"573" 5 "89fda0284e008d2e0c980fb13f95f7a6" 105.172412344368 8
"574" 5 "89fda0284e008d2e0c980fb13f9a7b0c" 101.286187484073 9
"575" 5 "89fda0284e008d2e0c980fb13f99a86d" 94.2264824573519 10
"576" 5 "89fda0284e008d2e0c980fb13f985425" 88.761393058026 11
"577" 5 "89fda0284e008d2e0c980fb13f9b3322" 88.0459024575863 12
"578" 5 "89fda0284e008d2e0c980fb13f9b323a" 86.6701973966108 13
"579" 5 "89fda0284e008d2e0c980fb13f97cef7" 85.441092748022 14
"580" 5 "89fda0284e008d2e0c980fb13f9849f8" 83.0723488156623 15
"581" 5 "89fda0284e008d2e0c980fb13f97722c" 78.3629960730499 16
"582" 5 "89fda0284e008d2e0c980fb13f992222" 77.9473379709402 17
"583" 5 "89fda0284e008d2e0c980fb13f98af77" 77.7700811368308 18
"584" 5 "89fda0284e008d2e0c980fb13f95fe45" 76.9916748757176 19
"585" 5 "fcd13ae716841026ee760704bb0d99ee" 76.6928928141492 20
"586" 5 "89fda0284e008d2e0c980fb13f968eb0" 76.4593726623914 21
"587" 5 "89fda0284e008d2e0c980fb13f958239" 72.5252067764919 22
"588" 5 "89fda0284e008d2e0c980fb13f955485" 70.3990256808846 23
"589" 5 "89fda0284e008d2e0c980fb13f9917a0" 68.993643414697 24
"590" 5 "89fda0284e008d2e0c980fb13f966281" 67.4817714172934 25
"591" 5 "89fda0284e008d2e0c980fb13f996b98" 66.8390960970033 26
"592" 5 "89fda0284e008d2e0c980fb13f98317d" 65.7408178109595 27
"593" 5 "89fda0284e008d2e0c980fb13f969126" 64.4061798042668 28
"594" 5 "89fda0284e008d2e0c980fb13f94e5b7" 63.0919652768589 29
"595" 5 "89fda0284e008d2e0c980fb13f97478a" 62.1239437473543 30
"596" 5 "89fda0284e008d2e0c980fb13f99d8c6" 62.0081927564845 31
"597" 5 "89fda0284e008d2e0c980fb13f96807a" 61.1769809291942 32
"598" 5 "89fda0284e008d2e0c980fb13f994cf8" 59.2978327510864 33
"599" 5 "89fda0284e008d2e0c980fb13f94f406" 58.5485429170007 34
"600" 5 "89fda0284e008d2e0c980fb13f95477d" 57.9304864856489 35
"601" 5 "89fda0284e008d2e0c980fb13f976515" 57.8751780985864 36
"602" 5 "89fda0284e008d2e0c980fb13f97031c" 55.9221650315963 37
"603" 5 "89fda0284e008d2e0c980fb13f966efc" 55.6232959878885 38
"604" 5 "89fda0284e008d2e0c980fb13f999899" 51.8039239219676 39
"605" 5 "89fda0284e008d2e0c980fb13f96c45a" 50.6770244748769 40
"606" 5 "89fda0284e008d2e0c980fb13f94fae5" 50.5374729507486 41
"607" 5 "70c6ba6f55ed21716fe725c214694627" 49.8053498417892 42
"608" 5 "70c6ba6f55ed21716fe725c2146982df" 48.5623103107437 43
"609" 5 "89fda0284e008d2e0c980fb13f992e2c" 48.5300814798348 44
"610" 5 "89fda0284e008d2e0c980fb13f980116" 46.8600472192122 45
"611" 5 "70c6ba6f55ed21716fe725c21469fe3b" 45.6904332246583 46
"612" 5 "89fda0284e008d2e0c980fb13f94d6ef" 45.6518800496578 47
"613" 5 "89fda0284e008d2e0c980fb13f9978cb" 45.0382344838683 48
"614" 5 "89fda0284e008d2e0c980fb13f96ef9f" 44.3687531771747 49
"615" 5 "70c6ba6f55ed21716fe725c214692ffd" 44.2148084304535 50
"616" 5 "89fda0284e008d2e0c980fb13f9ac931" 43.5705233574837 51
"617" 5 "89fda0284e008d2e0c980fb13f96372c" 42.1410137863871 52
"618" 5 "89fda0284e008d2e0c980fb13f95ad0e" 41.9926075202974 53
"619" 5 "89fda0284e008d2e0c980fb13f97eeaa" 41.4777643669748 54
"620" 5 "89fda0284e008d2e0c980fb13f981bae" 40.0449046339769 55
"621" 5 "70c6ba6f55ed21716fe725c21469d627" 39.3404080464832 56
"622" 5 "89fda0284e008d2e0c980fb13f956856" 39.3190252603525 57
"623" 5 "70c6ba6f55ed21716fe725c2146903eb" 38.5570042256625 58
"624" 5 "89fda0284e008d2e0c980fb13f9992a6" 38.4274912217125 59
"625" 5 "89fda0284e008d2e0c980fb13f98311d" 38.4224600157134 60
"626" 5 "89fda0284e008d2e0c980fb13f9623b3" 38.2566407214784 61
"627" 5 "89fda0284e008d2e0c980fb13f955cb1" 37.2280818017598 62
"628" 5 "89fda0284e008d2e0c980fb13f9aa5ec" 36.8947879848499 63
"629" 5 "89fda0284e008d2e0c980fb13f964e6a" 35.010376329638 64
"630" 5 "89fda0284e008d2e0c980fb13f95205a" 34.9934473223094 65
"631" 5 "89fda0284e008d2e0c980fb13f961f23" 34.9774181746623 66
"632" 5 "89fda0284e008d2e0c980fb13f99886e" 34.1806490730135 67
"633" 5 "fcd13ae716841026ee760704bb0da4a8" 34.1192164428389 68
"634" 5 "89fda0284e008d2e0c980fb13f999c89" 34.0263360656354 69
"635" 5 "89fda0284e008d2e0c980fb13f95300e" 34.0038366149645 70
"636" 5 "89fda0284e008d2e0c980fb13f979bb8" 33.8671781515837 71
"637" 5 "89fda0284e008d2e0c980fb13f99e74b" 33.8319787528614 72
"638" 5 "89fda0284e008d2e0c980fb13f9a5551" 33.6685010551344 73
"639" 5 "89fda0284e008d2e0c980fb13f983809" 33.6637561390679 74
"640" 5 "89fda0284e008d2e0c980fb13f95f2b4" 32.6544662346474 75
"641" 5 "89fda0284e008d2e0c980fb13f95d481" 32.1968827610889 76
"642" 5 "89fda0284e008d2e0c980fb13f987d0e" 31.9416914808535 77
"643" 5 "89fda0284e008d2e0c980fb13f9b3f75" 31.7127608476152 78
"644" 5 "89fda0284e008d2e0c980fb13f9a3e49" 30.9327638551365 79
"645" 5 "89fda0284e008d2e0c980fb13f982710" 30.623369214351 80
"646" 5 "89fda0284e008d2e0c980fb13f95e9b4" 30.1038448683634 81
"647" 5 "89fda0284e008d2e0c980fb13f9a6a78" 29.8435067563271 82
"648" 5 "89fda0284e008d2e0c980fb13f97a0ca" 29.7253360108571 83
"649" 5 "89fda0284e008d2e0c980fb13f983d38" 29.5870470029141 84
"650" 5 "89fda0284e008d2e0c980fb13f98a6d5" 29.4392352667773 85
"651" 5 "89fda0284e008d2e0c980fb13f98d506" 28.8331045029892 86
"652" 5 "89fda0284e008d2e0c980fb13f951435" 28.826003255891 87
"653" 5 "89fda0284e008d2e0c980fb13f95623e" 28.5868969844067 88
"654" 5 "89fda0284e008d2e0c980fb13f99a3ad" 28.4310775222318 89
"655" 5 "89fda0284e008d2e0c980fb13f94e6b6" 28.1994949367026 90
"656" 5 "89fda0284e008d2e0c980fb13f9b1c77" 27.7716597115919 91
"657" 5 "89fda0284e008d2e0c980fb13f979609" 27.6803112435557 92
"658" 5 "89fda0284e008d2e0c980fb13f966e31" 27.4681563577356 93
"659" 5 "89fda0284e008d2e0c980fb13f9ad060" 27.422547279319 94
"660" 5 "70c6ba6f55ed21716fe725c21469c91d" 26.7784601747036 95
"661" 5 "89fda0284e008d2e0c980fb13f98d9d7" 26.4030514492279 96
"662" 5 "89fda0284e008d2e0c980fb13f97ae9f" 26.3745481948827 97
"663" 5 "89fda0284e008d2e0c980fb13f99f8e5" 25.5196450185775 98
"664" 5 "89fda0284e008d2e0c980fb13f998a68" 25.331656866146 99
"665" 5 "89fda0284e008d2e0c980fb13f97e56a" 24.4392656952674 100
"666" 5 "70c6ba6f55ed21716fe725c21469ace7" 24.2861243655361 101
"667" 5 "fcd13ae716841026ee760704bb0d89b2" 24.261507434047 102
"668" 5 "89fda0284e008d2e0c980fb13f96f087" 23.8966978498479 103
"669" 5 "70c6ba6f55ed21716fe725c21469a1e0" 23.6318129629401 104
"670" 5 "89fda0284e008d2e0c980fb13f98c6e0" 23.6277933009276 105
"671" 5 "89fda0284e008d2e0c980fb13f9509fd" 23.6100492714913 106
"672" 5 "89fda0284e008d2e0c980fb13f99a592" 23.4779078860721 107
"673" 5 "89fda0284e008d2e0c980fb13f96cf64" 23.1614782737878 108
"674" 5 "89fda0284e008d2e0c980fb13f9735c8" 22.8441957683645 109
"675" 5 "89fda0284e008d2e0c980fb13f9b5439" 22.4576961811755 110
"676" 5 "89fda0284e008d2e0c980fb13f997d88" 22.4142581545076 111
"677" 5 "89fda0284e008d2e0c980fb13f992875" 22.2313386842502 112
"678" 5 "89fda0284e008d2e0c980fb13f989136" 21.7559769552853 113
"679" 5 "89fda0284e008d2e0c980fb13f97bafa" 21.0819366583295 114
"680" 5 "89fda0284e008d2e0c980fb13f9a51a9" 20.8766930818214 115
"681" 5 "89fda0284e008d2e0c980fb13f96a8a3" 20.7871840881139 116
"682" 5 "89fda0284e008d2e0c980fb13f967b9f" 20.229631953684 117
"683" 5 "89fda0284e008d2e0c980fb13f9528e1" 19.954327577267 118
"684" 5 "89fda0284e008d2e0c980fb13f964b7e" 19.4953659736621 119
"685" 5 "89fda0284e008d2e0c980fb13f9ae796" 19.3031841008047 120
"686" 5 "89fda0284e008d2e0c980fb13f976b14" 19.2406512159936 121
"687" 5 "89fda0284e008d2e0c980fb13f98736b" 18.949262657409 122
"688" 5 "89fda0284e008d2e0c980fb13f98b956" 18.8871218143025 123
"689" 5 "89fda0284e008d2e0c980fb13f97dff4" 18.8390334000828 124
"690" 5 "89fda0284e008d2e0c980fb13f95dbc7" 18.6042690315674 125
"691" 5 "89fda0284e008d2e0c980fb13f97cb4f" 18.5173621699409 126
"692" 5 "89fda0284e008d2e0c980fb13f98ed57" 18.0600606740855 127
"693" 5 "89fda0284e008d2e0c980fb13f9a68f3" 17.6789503451767 128
"694" 5 "89fda0284e008d2e0c980fb13f95b755" 17.5063804510885 129
"695" 5 "89fda0284e008d2e0c980fb13f96442a" 17.3544505208699 130
"696" 5 "89fda0284e008d2e0c980fb13f97d834" 17.1819777326929 131
"697" 5 "89fda0284e008d2e0c980fb13f960ab3" 16.5402481492266 132
"698" 5 "89fda0284e008d2e0c980fb13f9866e8" 16.3087086589321 133
"699" 5 "89fda0284e008d2e0c980fb13f9597bc" 16.2294203809169 134
"700" 5 "89fda0284e008d2e0c980fb13f975e5c" 15.859621230309 135
"701" 5 "89fda0284e008d2e0c980fb13f9a6042" 15.0714427156291 136
"702" 5 "89fda0284e008d2e0c980fb13f9a94f7" 14.7773515139578 137
"703" 5 "fcd13ae716841026ee760704bb0d92e5" 14.2576250049003 138
"704" 5 "89fda0284e008d2e0c980fb13f95a0fb" 14.1620975461377 139
"705" 5 "89fda0284e008d2e0c980fb13f97b53a" 14.1360378434564 140
"706" 5 "89fda0284e008d2e0c980fb13f960194" 13.8116246631674 141
